frame_idx,t_s,type,team_id,from_player,to_player,note
897,35.88,touch,1,596.0,596,
898,35.92,touch,1,596.0,596,
899,35.96,touch,1,596.0,596,
900,36.0,touch,1,596.0,596,
901,36.04,touch,1,596.0,596,
902,36.08,touch,1,596.0,596,
903,36.12,touch,1,596.0,596,
904,36.16,touch,1,596.0,596,
905,36.2,touch,1,596.0,596,
906,36.24,touch,1,596.0,596,
907,36.28,touch,1,596.0,596,
908,36.32,touch,1,596.0,596,
909,36.36,touch,1,596.0,596,
910,36.4,touch,1,596.0,596,
911,36.44,touch,1,596.0,596,
912,36.48,touch,1,596.0,596,
913,36.52,touch,1,596.0,596,
914,36.56,touch,1,596.0,596,
915,36.6,touch,1,596.0,596,
916,36.64,touch,1,596.0,596,
917,36.68,touch,1,596.0,596,
918,36.72,touch,1,596.0,596,
919,36.76,touch,1,596.0,596,
920,36.8,touch,1,596.0,596,
921,36.84,touch,1,596.0,596,
922,36.88,touch,1,596.0,596,
923,36.92,touch,1,596.0,596,
924,36.96,touch,1,596.0,596,
925,37.0,touch,1,596.0,596,
926,37.04,touch,1,596.0,596,
927,37.08,touch,1,596.0,596,
928,37.12,touch,1,596.0,596,
929,37.16,touch,1,596.0,596,
930,37.2,touch,1,596.0,596,
931,37.24,touch,1,596.0,596,
932,37.28,touch,1,596.0,596,
933,37.32,touch,1,596.0,596,
934,37.36,touch,1,596.0,596,
935,37.4,touch,1,596.0,596,
936,37.44,touch,1,596.0,596,
937,37.48,touch,1,596.0,596,
938,37.52,touch,1,596.0,596,
939,37.56,touch,1,596.0,596,
940,37.6,touch,1,596.0,596,
941,37.64,touch,1,596.0,596,
942,37.68,touch,1,596.0,596,
943,37.72,touch,1,596.0,596,
944,37.76,touch,1,596.0,596,
945,37.8,touch,1,596.0,596,
946,37.84,touch,1,596.0,596,
947,37.88,touch,1,596.0,596,
948,37.92,touch,1,596.0,596,
949,37.96,touch,1,596.0,596,
950,38.0,touch,1,596.0,596,
951,38.04,touch,1,596.0,596,
952,38.08,touch,1,596.0,596,
953,38.12,touch,1,596.0,596,
954,38.16,touch,1,596.0,596,
955,38.2,touch,1,596.0,596,
956,38.24,touch,1,596.0,596,
957,38.28,touch,1,596.0,596,
958,38.32,touch,1,596.0,596,
959,38.36,touch,1,596.0,596,
960,38.4,touch,1,596.0,596,
961,38.44,touch,1,596.0,596,
962,38.48,touch,1,596.0,596,
963,38.52,touch,1,596.0,596,
964,38.56,touch,1,596.0,596,
965,38.6,touch,1,596.0,596,
966,38.64,touch,1,596.0,596,
967,38.68,touch,1,596.0,596,
968,38.72,touch,1,596.0,596,
969,38.76,touch,1,596.0,596,
970,38.8,touch,1,596.0,596,
971,38.84,touch,1,596.0,596,
972,38.88,touch,1,596.0,596,
973,38.92,touch,1,596.0,596,
974,38.96,touch,1,596.0,596,
975,39.0,touch,1,596.0,596,
976,39.04,touch,1,596.0,596,
977,39.08,touch,1,596.0,596,
978,39.12,touch,1,596.0,596,
979,39.16,touch,1,596.0,596,
980,39.2,touch,1,596.0,596,
981,39.24,touch,1,596.0,596,
982,39.28,touch,1,596.0,596,
983,39.32,touch,1,596.0,596,
984,39.36,touch,1,596.0,596,
985,39.4,touch,1,596.0,596,
986,39.44,touch,1,596.0,596,
987,39.48,touch,1,596.0,596,
988,39.52,touch,1,596.0,596,
989,39.56,touch,1,596.0,596,
990,39.6,touch,1,596.0,596,
991,39.64,touch,1,596.0,596,
992,39.68,touch,1,596.0,596,
993,39.72,touch,1,596.0,596,
994,39.76,touch,1,596.0,596,
995,39.8,touch,1,596.0,596,
996,39.84,touch,1,596.0,596,
997,39.88,touch,1,596.0,596,
998,39.92,touch,1,596.0,596,
999,39.96,touch,1,596.0,596,
1000,40.0,touch,1,596.0,596,
